order_id,customer,category,order_value,is_cod,past_orders,hist_return_rate,days_since_signup,prior_disputes,device_ip_mismatch,night_order,coupon_used,delivery_pincode_risk,returned
ORD-15270,Xalak Varghese,Electronics,9393.4,0,4,0.288,182,0,0,0,0,0.277,0
ORD-15271,Rachit Borde,Electronics,2166.41,0,43,0.329,10,0,0,0,1,0.36,1
ORD-15272,Neel Chanda,Fashion,1207.84,0,7,0.188,208,0,0,1,0,0.245,0
ORD-15273,Qabil Chaudry,Mobiles,6217.92,1,7,0.304,46,0,0,1,0,0.243,1
ORD-15274,Advika Venkataraman,Mobiles,6806.46,0,4,0.407,112,0,0,0,0,0.628,0
ORD-15275,Onveer Oak,Electronics,20531.17,1,15,0.373,274,0,0,1,0,0.195,1
ORD-15276,Raksha Kaur,Fashion,4938.06,0,13,0.46,458,0,0,0,1,0.265,1
ORD-15277,Vincent Zacharia,Mobiles,1454.46,1,14,0.207,84,0,0,0,0,0.192,0
ORD-15278,Ishwar Varma,Home & Kitchen,2850.19,0,10,0.206,180,0,0,0,1,0.335,1
ORD-15279,Eiravati Rege,Electronics,2069.86,1,29,0.172,12,0,0,0,0,0.21,1
ORD-15280,Hamsini Karnik,Fitness,6194.16,0,28,0.134,298,0,1,0,0,0.166,0
ORD-15281,Arin Tailor,Electronics,18521.96,0,17,0.366,163,2,0,0,0,0.563,0
ORD-15282,Neha Dani,Electronics,4701.16,0,11,0.49,32,0,0,0,0,0.325,1
ORD-15283,Vanya Bhat,Mobiles,5342.84,1,17,0.156,66,0,0,1,0,0.296,0
ORD-15284,Watika Keer,Beauty,4920.26,0,13,0.063,131,0,0,0,0,0.344,0
ORD-15285,Zarna Din,Beauty,2609.86,1,15,0.086,173,0,0,0,1,0.307,0
ORD-15286,Janya Agate,Electronics,3350.0,0,29,0.481,222,1,1,1,0,0.374,1
ORD-15287,Maanas Chad,Fitness,2218.0,0,9,0.21,46,0,0,0,1,0.178,0
ORD-15288,Pranit Kapur,Electronics,2529.36,0,7,0.207,271,0,0,0,0,0.159,0
ORD-15289,Falak Dutta,Home & Kitchen,2980.47,0,18,0.225,982,0,0,0,1,0.228,0
ORD-15290,Maya Pau,Home & Kitchen,4324.21,1,8,0.59,91,0,0,0,1,0.392,1
ORD-15291,Gautami Zacharia,Fitness,2763.09,0,11,0.481,204,0,1,0,0,0.255,1
ORD-15292,Henry Lanka,Fashion,7395.2,1,1,0.494,209,1,1,1,0,0.455,1
ORD-15293,Mason Bora,Mobiles,4858.56,0,7,0.521,136,0,0,0,0,0.337,1
ORD-15294,Elijah Dewan,Fashion,4396.48,1,6,0.461,552,0,0,0,0,0.279,0
ORD-15295,Mitali Shan,Fashion,11022.85,1,18,0.614,74,1,0,0,1,0.363,1
ORD-15296,Amrita Keer,Home & Kitchen,4501.81,1,19,0.362,188,1,0,1,0,0.327,1
ORD-15297,Bhavya Babu,Electronics,3616.74,1,12,0.442,537,0,0,0,0,0.104,0
ORD-15298,Jonathan Barad,Mobiles,2439.64,1,14,0.558,80,1,0,0,1,0.205,1
ORD-15299,Bahadurjit Karpe,Beauty,1789.38,0,1,0.17,100,0,0,0,1,0.177,0
ORD-15300,Zashil Tripathi,Beauty,6710.68,1,20,0.108,62,0,0,1,1,0.526,0
ORD-15301,Kalpit Misra,Electronics,8947.57,1,22,0.35,165,0,0,0,0,0.501,1
ORD-15302,Yauvani Bhatti,Fashion,3473.5,0,27,0.123,413,0,1,0,0,0.345,0
ORD-15303,Bhanumati Palan,Electronics,2845.15,0,21,0.131,35,0,0,0,1,0.107,0
ORD-15304,Yashica Shankar,Fashion,14477.47,1,12,0.362,152,1,0,1,0,0.288,0
ORD-15305,Ridhi Chand,Beauty,4323.56,1,10,0.296,149,0,0,0,0,0.216,1
ORD-15306,Praneel Keer,Fashion,7015.69,0,6,0.124,122,0,0,0,0,0.475,0
ORD-15307,Sara Ramakrishnan,Home & Kitchen,4005.01,1,3,0.353,35,0,0,0,1,0.147,0
ORD-15308,Rohan Zacharia,Mobiles,3623.84,0,21,0.223,659,0,0,0,0,0.465,0
ORD-15309,Atharv Seth,Fashion,21430.33,1,6,0.295,162,1,0,1,1,0.196,0
ORD-15310,Lajita Brahmbhatt,Mobiles,11291.47,0,7,0.306,30,1,0,0,1,0.205,1
ORD-15311,Triya Talwar,Mobiles,3018.12,0,14,0.167,143,0,0,0,0,0.283,0
ORD-15312,Leena Doctor,Electronics,1141.53,1,25,0.504,875,1,0,0,0,0.317,1
ORD-15313,Yashasvi Tank,Fashion,4210.58,1,9,0.178,273,0,0,0,0,0.269,0
ORD-15314,Kai Nagarajan,Fashion,6646.78,1,33,0.468,422,1,1,0,0,0.389,0
ORD-15315,Wakeeta Barad,Home & Kitchen,1225.66,1,17,0.16,3,0,0,0,0,0.186,0
ORD-15316,Aadi Rastogi,Electronics,5769.71,0,6,0.2,293,0,0,0,0,0.36,0
ORD-15317,Wazir Pillay,Mobiles,7809.93,1,16,0.271,81,0,0,1,0,0.245,0
ORD-15318,Amruta Balan,Electronics,7389.92,1,21,0.15,556,1,0,1,1,0.207,0
ORD-15319,Madhavi Raj,Mobiles,1376.46,0,31,0.465,251,1,0,0,1,0.46,1
ORD-15320,Tanmayi Barad,Home & Kitchen,2375.4,1,15,0.495,75,1,1,0,0,0.508,1
ORD-15321,Jeet Ganesh,Fashion,9075.83,0,11,0.21,47,0,0,1,1,0.392,0
ORD-15322,Patrick Oommen,Electronics,8285.18,1,6,0.166,241,0,0,0,0,0.259,1
ORD-15323,Amrita Krishnamurthy,Fashion,4661.11,1,22,0.515,906,1,0,0,0,0.305,1
ORD-15324,Maya Sharma,Beauty,1354.25,0,10,0.046,235,0,0,0,0,0.371,0
ORD-15325,Rohan Dey,Home & Kitchen,3208.59,0,10,0.257,114,0,0,0,0,0.365,0
ORD-15326,Chaitaly Grewal,Fitness,12282.87,1,5,0.284,138,0,0,0,0,0.638,1
ORD-15327,Kiaan Walia,Electronics,2341.89,1,22,0.298,358,0,0,0,1,0.382,0
ORD-15328,Mahika Kapadia,Electronics,5465.76,0,14,0.395,246,2,0,0,0,0.426,1
ORD-15329,Harshil Oak,Home & Kitchen,4325.76,0,13,0.215,127,0,0,0,0,0.137,0
ORD-15330,Nitesh Lad,Fashion,9867.94,0,13,0.156,27,0,0,0,1,0.028,0
ORD-15331,Falak Grover,Mobiles,10126.36,1,14,0.413,445,0,0,0,0,0.719,1
ORD-15332,Vasudha Gokhale,Electronics,7682.28,0,6,0.233,76,0,0,0,0,0.25,0
ORD-15333,Lopa Ganesh,Home & Kitchen,2979.72,1,10,0.305,175,0,0,0,1,0.344,1
ORD-15334,Netra Kant,Beauty,2302.12,0,6,0.085,242,0,0,0,1,0.214,0
ORD-15335,Hemal Wagle,Electronics,4098.99,0,9,0.241,133,0,0,0,1,0.155,0
ORD-15336,Harsh Kapoor,Beauty,2484.71,1,7,0.24,21,1,0,0,0,0.602,0
ORD-15337,Mahika Pingle,Beauty,2859.54,1,32,0.078,164,0,0,0,0,0.168,1
ORD-15338,Atharv Suri,Electronics,10323.5,1,3,0.657,2,1,0,0,1,0.581,1
ORD-15339,Libni Nair,Fashion,4119.15,0,19,0.274,109,0,0,0,0,0.3,0
ORD-15340,Ekani Sura,Mobiles,9741.73,1,10,0.542,516,1,0,1,0,0.718,1
ORD-15341,Advika Kapur,Mobiles,16308.27,0,16,0.495,705,1,0,0,0,0.17,1
ORD-15342,Rishi Mohan,Beauty,10167.59,1,13,0.46,117,0,0,0,0,0.573,1
ORD-15343,Yauvani Borde,Electronics,6404.56,0,9,0.25,155,0,0,0,0,0.466,0
ORD-15344,Vasana Sule,Mobiles,5219.91,0,2,0.477,14,1,0,0,1,0.768,0
ORD-15345,Champak Issac,Home & Kitchen,9140.81,1,6,0.396,56,0,0,0,1,0.287,1
ORD-15346,Warinder Luthra,Fashion,2742.04,1,20,0.476,3,0,0,0,1,0.34,1
ORD-15347,Gabriel Patla,Electronics,3844.12,0,9,0.121,645,0,0,1,0,0.241,0
ORD-15348,Meera Mohanty,Fashion,2974.32,0,2,0.184,553,1,0,0,0,0.542,0
ORD-15349,Eshana Memon,Fashion,2212.52,0,10,0.297,30,1,0,0,1,0.388,1
ORD-15350,Hritik Narain,Electronics,5102.46,0,8,0.359,69,1,0,1,1,0.156,1
ORD-15351,Samaksh Chhabra,Home & Kitchen,4377.74,0,7,0.392,155,0,0,0,0,0.443,1
ORD-15352,Oscar Pau,Home & Kitchen,7517.67,0,15,0.435,48,0,0,0,0,0.208,0
ORD-15353,Oni Soni,Electronics,4568.35,1,14,0.225,43,0,1,0,0,0.212,1
ORD-15354,Wazir Sandhu,Beauty,1861.13,0,19,0.781,74,1,0,0,0,0.763,1
ORD-15355,Edhitha Bath,Mobiles,6216.12,1,12,0.575,253,0,1,0,1,0.279,1
ORD-15356,Amaira Doctor,Beauty,9140.03,0,17,0.145,19,0,0,0,0,0.137,0
ORD-15357,Bhanumati Chahal,Electronics,1668.61,1,10,0.469,188,0,0,0,0,0.597,1
ORD-15358,Irya Goel,Electronics,4135.74,0,12,0.134,3,0,0,0,1,0.404,0
ORD-15359,Leela Wadhwa,Beauty,4627.95,0,11,0.157,63,1,0,0,0,0.125,1
ORD-15360,Urvashi Bhasin,Beauty,1292.12,0,12,0.135,217,0,0,1,0,0.136,0
ORD-15361,Vanya Ahuja,Mobiles,23553.81,0,19,0.352,441,0,0,0,1,0.201,0
ORD-15362,Jalsa Dayal,Fashion,3517.53,0,12,0.267,81,0,1,1,1,0.329,1
ORD-15363,Yoshita Vyas,Mobiles,3386.63,1,4,0.389,208,0,0,0,0,0.299,0
ORD-15364,Neelima Gaba,Electronics,3666.84,0,12,0.292,266,0,0,0,0,0.229,0
ORD-15365,Ganga Sangha,Electronics,4116.43,0,17,0.105,4,0,0,0,0,0.182,0
ORD-15366,Dalbir Nair,Fashion,5345.79,0,38,0.286,120,1,0,1,1,0.353,0
ORD-15367,Shivani Yohannan,Mobiles,2094.1,0,27,0.244,228,0,0,0,1,0.226,0
ORD-15368,Ati Misra,Electronics,8283.72,1,16,0.293,134,0,0,0,0,0.12,0
ORD-15369,Lakshit Tailor,Electronics,18852.8,0,9,0.222,153,0,0,0,0,0.151,1
ORD-15370,Yashvi Nazareth,Electronics,6305.41,0,10,0.227,633,0,0,0,0,0.092,1
ORD-15371,Harinakshi Sami,Electronics,5970.05,1,12,0.287,819,0,0,0,0,0.291,0
ORD-15372,Edhitha Mani,Beauty,2054.27,0,15,0.52,149,0,0,0,0,0.498,0
ORD-15373,Yadavi Dave,Fitness,6892.57,0,26,0.216,13,0,0,0,1,0.323,0
ORD-15374,Jagat Butala,Fitness,4585.57,1,21,0.146,484,0,0,0,1,0.372,0
ORD-15375,Gaurangi Bal,Electronics,4778.2,1,13,0.418,381,0,0,0,1,0.454,1
ORD-15376,Abeer Baral,Electronics,1415.63,1,16,0.275,139,0,0,0,0,0.364,1
ORD-15377,Nachiket Mohanty,Fitness,7135.28,0,7,0.249,226,0,0,0,0,0.287,1
ORD-15378,Victor Kata,Electronics,4399.51,0,7,0.576,50,0,0,0,0,0.586,1
ORD-15379,Warjas Deep,Beauty,6279.76,0,21,0.191,1004,0,1,0,0,0.567,1
ORD-15380,Eshana Nadig,Fitness,3795.85,1,16,0.362,37,1,0,0,0,0.26,1
ORD-15381,Sathvik Ahluwalia,Fitness,3226.36,1,9,0.415,81,1,0,0,1,0.243,0
ORD-15382,Harini Srivastava,Mobiles,4768.06,0,12,0.34,419,0,0,0,0,0.7,0
ORD-15383,Samar Sandal,Fashion,8335.44,1,17,0.367,258,0,0,0,0,0.443,0
ORD-15384,Harish Mander,Electronics,2537.33,0,28,0.154,207,0,0,0,1,0.258,0
ORD-15385,Bhavani Venkatesh,Fashion,5635.97,0,20,0.462,78,2,0,0,0,0.772,1
ORD-15386,Libni Swaminathan,Fashion,9596.13,1,19,0.732,1623,0,1,0,1,0.652,1
ORD-15387,Xalak Kapadia,Electronics,2883.31,0,14,0.45,377,0,0,0,0,0.576,1
ORD-15388,Saumya Sastry,Home & Kitchen,3431.82,0,10,0.036,83,1,0,0,0,0.171,0
ORD-15389,Odika Doctor,Home & Kitchen,4141.18,0,9,0.209,179,1,0,0,1,0.598,0
ORD-15390,Kai Peri,Beauty,5978.4,0,7,0.167,93,0,0,0,0,0.248,1
ORD-15391,Jyoti Mani,Beauty,2933.93,1,16,0.542,200,2,0,1,1,0.239,1
ORD-15392,Ekaraj Vora,Fashion,4980.46,0,7,0.421,60,0,0,0,0,0.113,0
ORD-15393,Oscar Cherian,Fashion,5700.63,0,8,0.198,147,0,1,0,0,0.326,1
ORD-15394,Ranveer Bhatnagar,Fitness,5071.35,0,9,0.004,33,0,0,0,0,0.282,0
ORD-15395,Ryan Dhar,Fashion,2157.71,0,23,0.435,193,1,0,1,1,0.263,0
ORD-15396,Dalaja Chanda,Fitness,5427.48,1,4,0.289,358,1,1,1,0,0.173,1
ORD-15397,Krishna Anand,Electronics,3600.81,1,20,0.163,11,0,0,1,1,0.409,0
ORD-15398,Zinal Konda,Beauty,2097.41,1,13,0.08,19,0,0,0,0,0.248,0
ORD-15399,Adweta Suri,Fitness,1654.51,0,12,0.233,335,0,0,0,1,0.392,0
ORD-15400,Samar Sheth,Home & Kitchen,2209.14,0,18,0.249,272,0,0,1,0,0.497,1
ORD-15401,Arjun Walia,Mobiles,8248.33,0,18,0.359,492,1,0,0,0,0.254,0
ORD-15402,Urishilla Raval,Home & Kitchen,9014.25,1,7,0.236,65,0,0,0,0,0.581,1
ORD-15403,Tamanna Goel,Fitness,12586.92,1,3,0.175,268,0,0,0,1,0.477,0
ORD-15404,Inaya Srinivasan,Mobiles,3451.49,1,21,0.304,123,0,0,0,0,0.432,0
ORD-15405,Ekani Lad,Beauty,2094.88,1,17,0.24,152,0,0,0,0,0.704,1
ORD-15406,Amaira Sule,Beauty,4888.84,1,2,0.369,203,0,0,0,0,0.534,1
ORD-15407,Ladli Dubey,Beauty,1290.98,1,15,0.271,267,0,0,0,0,0.079,1
ORD-15408,Eshana Dhar,Beauty,4653.93,0,7,0.135,33,0,0,0,1,0.343,1
ORD-15409,Yasti Setty,Home & Kitchen,3318.5,1,6,0.0,121,0,0,0,1,0.289,0
ORD-15410,Wridesh Chaudry,Electronics,9983.51,0,20,0.312,3,0,0,0,1,0.233,1
ORD-15411,Chatresh Gopal,Electronics,8328.97,0,5,0.437,164,0,0,0,0,0.212,1
ORD-15412,Jai Singh,Electronics,3943.72,1,23,0.333,182,0,0,0,0,0.664,1
ORD-15413,Dev Shankar,Mobiles,5722.75,0,8,0.258,185,0,0,0,0,0.379,0
ORD-15414,Rushil Savant,Fashion,4787.33,1,28,0.312,177,0,0,1,0,0.268,1
ORD-15415,Quincy Balakrishnan,Home & Kitchen,8315.9,0,15,0.645,119,0,0,0,0,0.428,1
ORD-15416,Qabil Gera,Fashion,6219.79,0,5,0.225,346,0,0,0,0,0.406,1
ORD-15417,Tanish Sabharwal,Beauty,2846.15,0,9,0.414,28,2,0,0,0,0.558,1
ORD-15418,Harrison Sane,Home & Kitchen,3439.36,1,4,0.238,106,0,0,0,0,0.127,0
ORD-15419,Faqid Mitter,Home & Kitchen,10375.38,0,4,0.108,365,0,0,0,1,0.054,0
ORD-15420,Maanas Khalsa,Home & Kitchen,3772.76,0,5,0.039,164,0,0,0,0,0.342,0
ORD-15421,Ekta Patla,Home & Kitchen,19497.15,0,22,0.101,20,0,0,0,0,0.119,0
ORD-15422,Samar Nagarajan,Fitness,8829.41,1,11,0.264,49,1,0,0,1,0.198,0
ORD-15423,Amara Sahni,Mobiles,24728.12,0,17,0.191,427,0,0,0,0,0.546,0
ORD-15424,Vrinda Sheth,Mobiles,3700.21,1,18,0.588,175,0,0,0,0,0.512,1
ORD-15425,Theodore Edwin,Fashion,3735.33,0,9,0.275,15,0,0,0,0,0.216,1
ORD-15426,Bimala Kota,Fashion,5835.51,0,31,0.308,355,1,1,1,0,0.244,1
ORD-15427,Gaurangi Lal,Mobiles,5067.44,1,11,0.415,33,0,0,1,0,0.304,1
ORD-15428,Wishi Dada,Beauty,2852.26,0,16,0.119,288,2,0,0,0,0.193,0
ORD-15429,Sanya Sarna,Home & Kitchen,6626.61,0,13,0.165,137,0,0,0,0,0.173,0
ORD-15430,Rachit Ghosh,Electronics,1889.21,1,18,0.445,80,0,0,1,1,0.357,1
ORD-15431,Ekaraj Edwin,Beauty,29462.72,1,9,0.343,293,1,0,0,1,0.156,1
ORD-15432,Garima Koshy,Home & Kitchen,5166.22,0,2,0.199,350,1,0,0,1,0.29,0
ORD-15433,Widisha Chowdhury,Fashion,6728.51,1,15,0.398,5,1,0,0,1,0.18,0
ORD-15434,Vritti Narain,Mobiles,7128.97,1,18,0.455,451,0,0,0,0,0.658,0
ORD-15435,Zilmil Kibe,Electronics,5251.32,1,9,0.494,8,0,0,0,0,0.661,1
ORD-15436,Manthan Bala,Home & Kitchen,3706.96,1,10,0.076,374,0,0,0,0,0.239,0
ORD-15437,Krish Patla,Mobiles,1707.76,0,11,0.271,99,1,0,0,0,0.086,0
ORD-15438,Chatura Guha,Beauty,2856.31,0,30,0.016,273,0,0,0,0,0.219,0
ORD-15439,Baljiwan Basu,Beauty,10266.43,0,5,0.177,701,0,0,0,0,0.247,0
ORD-15440,Vrinda Shroff,Beauty,3131.29,0,9,0.22,61,1,0,0,0,0.412,0
ORD-15441,Ikshita Kade,Mobiles,5433.22,0,29,0.246,421,0,0,0,0,0.053,1
ORD-15442,Yoshita Parikh,Electronics,1046.74,0,11,0.31,73,0,0,0,1,0.199,1
ORD-15443,Warjas Warrior,Mobiles,1767.04,0,19,0.112,189,1,0,1,0,0.238,0
ORD-15444,Darsh Baria,Mobiles,5081.34,1,13,0.216,238,0,1,0,0,0.304,1
ORD-15445,Anay Mall,Mobiles,5609.79,1,4,0.512,430,2,0,1,0,0.402,1
ORD-15446,Warinder Rama,Electronics,2045.33,1,19,0.393,306,0,1,1,1,0.198,0
ORD-15447,Ekani Choudhary,Electronics,2056.07,0,19,0.613,105,0,1,0,0,0.214,1
ORD-15448,Ekalinga Palan,Fashion,7908.96,1,19,0.281,205,0,0,0,0,0.202,0
ORD-15449,Shivansh Chander,Fashion,2670.85,0,16,0.325,135,0,0,0,1,0.254,0
ORD-15450,Manthan Ganesh,Electronics,3385.79,0,5,0.402,422,0,0,0,0,0.446,0
ORD-15451,Arjun Chanda,Fashion,1796.6,0,12,0.293,465,0,0,0,0,0.204,0
ORD-15452,Rushil Sridhar,Beauty,3371.21,1,4,0.495,70,0,1,0,1,0.468,1
ORD-15453,Yasti Hans,Fashion,2531.06,0,7,0.399,598,1,0,1,1,0.339,0
ORD-15454,Ronith Ahluwalia,Fashion,4105.29,0,13,0.232,79,0,0,0,0,0.181,0
ORD-15455,Upma Butala,Mobiles,5325.0,0,17,0.486,102,0,0,0,1,0.227,0
ORD-15456,Xalak Chander,Fitness,5689.37,1,18,0.41,357,0,1,0,0,0.553,1
ORD-15457,Maanav Rao,Electronics,8986.56,0,12,0.31,15,0,1,0,0,0.254,1
ORD-15458,Matthew Doshi,Home & Kitchen,10877.79,0,18,0.076,149,0,0,0,0,0.29,0
ORD-15459,Sarthak Dugar,Electronics,1386.89,0,18,0.112,710,0,0,0,0,0.246,0
ORD-15460,Triveni Rout,Fitness,8059.71,1,7,0.344,252,1,0,0,0,0.422,0
ORD-15461,Liam Bera,Mobiles,5204.58,0,7,0.408,42,3,0,0,0,0.299,1
ORD-15462,Gaurav D’Alia,Home & Kitchen,3933.42,1,10,0.142,68,0,1,0,1,0.112,0
ORD-15463,Lavanya Rau,Fitness,4128.87,0,22,0.096,1021,0,0,1,0,0.174,0
ORD-15464,Kai Golla,Fashion,6683.37,1,11,0.244,104,0,0,0,0,0.162,0
ORD-15465,Jai Balay,Electronics,3098.83,1,7,0.2,66,0,1,0,0,0.194,0
ORD-15466,Laban Oza,Home & Kitchen,2065.63,0,13,0.277,304,0,0,1,0,0.43,0
ORD-15467,Yuvraj Hora,Electronics,6648.52,1,12,0.375,568,0,1,0,0,0.493,1
ORD-15468,Balhaar Memon,Fashion,6479.57,1,20,0.387,330,1,0,0,0,0.26,1
ORD-15469,Raagini Rai,Mobiles,2368.41,0,11,0.6,18,0,1,0,1,0.592,1
ORD-15470,Sathvik Yadav,Home & Kitchen,8999.39,0,20,0.104,83,0,0,0,0,0.271,0
ORD-15471,Praneel Shah,Home & Kitchen,5423.45,1,4,0.268,248,0,0,0,0,0.246,1
ORD-15472,Hemang Doctor,Fashion,2106.29,1,13,0.303,120,0,0,0,0,0.509,1
ORD-15473,Patrick Chaudhry,Home & Kitchen,2021.52,0,25,0.219,181,2,0,0,0,0.252,1
ORD-15474,Bhavani Bajaj,Fitness,2588.29,1,14,0.101,19,0,0,1,0,0.162,0
ORD-15475,Logan Nazareth,Electronics,1581.89,0,4,0.403,88,0,0,0,1,0.169,0
ORD-15476,Eta Desai,Fashion,8303.61,1,21,0.215,345,0,0,0,1,0.424,1
ORD-15477,Bhavini Prashad,Fashion,12437.55,0,10,0.233,295,0,0,0,1,0.288,0
ORD-15478,Anay Hari,Mobiles,5450.1,0,5,0.234,36,0,0,0,0,0.062,0
ORD-15479,Inaya Rai,Mobiles,4228.18,0,6,0.201,149,0,0,0,0,0.087,0
ORD-15480,Aarav Kala,Mobiles,4448.18,0,7,0.246,643,1,0,0,0,0.401,0
ORD-15481,Kabir Taneja,Mobiles,2116.51,1,7,0.473,469,2,0,0,0,0.502,1
ORD-15482,Gunbir Karnik,Mobiles,1763.62,1,7,0.332,297,0,1,0,1,0.701,1
ORD-15483,Jagat Dhar,Fitness,17580.14,0,13,0.0,1,0,0,0,1,0.278,0
ORD-15484,Rayaan Samra,Home & Kitchen,3241.66,0,11,0.238,71,1,0,0,0,0.379,0
ORD-15485,Eta Zacharia,Fitness,2785.38,1,14,0.249,120,0,0,0,0,0.166,1
ORD-15486,Lila Mohanty,Electronics,1420.76,0,7,0.206,180,0,0,0,0,0.214,0
ORD-15487,Simon Bala,Electronics,6925.3,1,18,0.539,41,1,0,0,0,0.796,0
ORD-15488,Falan Dugal,Mobiles,3242.64,0,12,0.369,460,0,0,1,0,0.329,0
ORD-15489,Lohit Subramaniam,Mobiles,7459.13,0,6,0.286,49,0,0,0,0,0.184,0
ORD-15490,Pahal Dasgupta,Beauty,5212.51,1,11,0.566,160,2,0,0,0,0.327,0
ORD-15491,Neel Srinivas,Electronics,1908.86,1,9,0.329,121,0,1,0,0,0.358,1
ORD-15492,Warda Mall,Home & Kitchen,20418.72,0,18,0.602,209,1,1,0,0,0.387,1
ORD-15493,Ojas Bhat,Beauty,3627.43,1,8,0.451,499,0,1,0,0,0.252,1
ORD-15494,Frederick Sankar,Mobiles,1309.94,0,23,0.357,101,0,0,0,0,0.216,1
ORD-15495,Anthony Sachar,Mobiles,3920.23,1,13,0.527,59,0,0,0,0,0.28,0
ORD-15496,Kalpit Date,Mobiles,2390.93,1,21,0.378,14,0,0,1,0,0.231,1
ORD-15497,Hredhaan Oommen,Mobiles,3806.96,1,20,0.33,200,0,0,0,0,0.503,0
ORD-15498,Advika Dutt,Beauty,7410.13,0,4,0.172,574,0,1,0,1,0.55,1
ORD-15499,Tristan Mangal,Fitness,1446.71,0,20,0.168,260,0,0,0,1,0.327,0
ORD-15500,Zaid Bhargava,Electronics,6375.82,1,27,0.181,15,0,0,0,0,0.056,0
ORD-15501,Anay Patil,Mobiles,4418.83,0,12,0.448,14,0,0,0,0,0.582,0
ORD-15502,Watika Seth,Home & Kitchen,10326.53,0,13,0.464,35,0,0,0,0,0.32,1
ORD-15503,Pallavi Morar,Mobiles,3354.09,0,18,0.253,53,0,0,0,0,0.106,0
ORD-15504,Kamala Savant,Beauty,5749.45,1,12,0.202,276,1,0,0,0,0.297,0
ORD-15505,Kamya Mane,Fashion,3566.71,0,15,0.345,227,0,0,1,1,0.314,1
ORD-15506,Orinder Koshy,Mobiles,3051.98,0,12,0.152,65,0,0,0,0,0.082,0
ORD-15507,Varsha Cherian,Electronics,871.8,1,22,0.433,324,0,0,0,1,0.172,1
ORD-15508,Zayan Shenoy,Electronics,5190.75,1,8,0.182,401,0,0,0,0,0.29,0
ORD-15509,Aarnav Choudhry,Mobiles,3094.95,1,17,0.286,343,0,0,1,0,0.325,0
ORD-15510,Daniel Dani,Electronics,2449.42,0,7,0.194,296,0,0,1,0,0.334,0
ORD-15511,Balvan Johal,Fashion,4124.01,0,5,0.588,759,1,0,0,0,0.376,1
ORD-15512,Nitara Karpe,Mobiles,2750.34,1,4,0.267,701,0,0,0,0,0.362,1
ORD-15513,Shivani Rastogi,Fashion,5409.08,0,9,0.19,62,0,0,0,1,0.328,1
ORD-15514,Gautam Suresh,Home & Kitchen,2380.41,0,18,0.281,102,0,0,0,0,0.318,0
ORD-15515,Pallavi Varty,Home & Kitchen,1489.75,0,24,0.235,21,1,0,0,0,0.361,0
ORD-15516,Agastya Varughese,Fashion,4832.97,0,15,0.267,565,0,0,0,0,0.436,1
ORD-15517,Jeevika Sem,Fitness,2651.49,0,26,0.294,936,1,0,0,0,0.187,1
ORD-15518,Manbir Balasubramanian,Mobiles,14296.16,0,26,0.097,128,0,0,0,1,0.374,0
ORD-15519,Hema Bhat,Fitness,4197.15,0,6,0.108,33,0,0,0,0,0.279,0
ORD-15520,Frado Hayre,Fashion,11231.87,1,16,0.115,431,0,0,0,0,0.419,0
ORD-15521,Nilima Sethi,Home & Kitchen,5102.21,0,25,0.176,263,0,0,0,0,0.265,0
ORD-15522,Yatin Bhagat,Electronics,8692.61,0,14,0.28,696,0,0,0,1,0.318,0
ORD-15523,Veer Natarajan,Electronics,3351.4,1,20,0.32,16,0,0,0,1,0.077,1
ORD-15524,Champak Mani,Mobiles,9840.35,1,19,0.3,884,1,1,1,0,0.418,0
ORD-15525,Anya Swamy,Mobiles,7923.78,1,13,0.23,99,0,0,0,1,0.302,1
ORD-15526,Ryan Rattan,Mobiles,1027.66,1,10,0.134,401,0,1,0,0,0.407,1
ORD-15527,Ishaan Hegde,Fitness,811.87,1,16,0.19,208,0,0,0,1,0.423,0
ORD-15528,Anay Saran,Fashion,4635.46,1,16,0.256,95,1,0,0,1,0.188,1
ORD-15529,Ikshita Wali,Mobiles,7893.19,1,14,0.316,184,2,1,0,0,0.248,1
ORD-15530,Sanya Sandhu,Home & Kitchen,21483.08,1,2,0.369,322,1,0,0,0,0.336,0
ORD-15531,Zehaan Taneja,Mobiles,3397.21,0,12,0.323,939,0,0,0,0,0.48,1
ORD-15532,Samarth Dara,Mobiles,2722.35,0,17,0.61,319,0,0,0,0,0.421,1
ORD-15533,Gauri Issac,Fashion,3235.41,1,19,0.468,157,0,0,1,0,0.25,1
ORD-15534,Neha Dugar,Electronics,3879.16,1,12,0.117,197,0,0,0,1,0.084,0
ORD-15535,Aachal Sarkar,Beauty,5176.87,1,8,0.082,90,0,0,0,0,0.069,0
ORD-15536,Rajeshri Dixit,Home & Kitchen,13598.99,1,21,0.385,8,0,0,0,0,0.491,1
ORD-15537,Ira Bhatt,Electronics,3255.82,0,42,0.201,375,0,0,1,0,0.363,0
ORD-15538,Lakshit Soman,Fashion,5730.63,0,7,0.105,600,0,0,0,1,0.402,0
ORD-15539,Azad Bhandari,Electronics,3679.92,0,23,0.228,15,0,0,0,0,0.115,0
ORD-15540,Neha Sachdeva,Electronics,7576.76,0,8,0.145,197,0,0,0,0,0.263,0
ORD-15541,Harish Mukhopadhyay,Mobiles,7441.43,1,18,0.382,31,2,0,0,1,0.227,1
ORD-15542,Aryan Bir,Beauty,4336.57,0,14,0.15,136,0,0,0,0,0.268,0
